Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.973,0.053,0.109,0.306,0.989
0.108,0.9,4.869,14.746,0.148
0.054,0.943,4.673,14.104,0.138
0.054,0.946,6.862,18.92,0.089
0.108,0.886,4.67,13.774,0.159
0.0,1.0,9.45,27.118,0.038
0.892,0.195,0.629,1.713,0.901
0.081,0.906,7.276,20.093,0.091
0.054,0.949,6.134,17.233,0.102
0.054,0.952,6.992,19.235,0.087
0.135,0.861,6.883,18.622,0.118
0.081,0.903,6.869,18.976,0.098
0.081,0.925,4.611,12.898,0.16
0.189,0.816,5.374,14.829,0.17
0.189,0.811,5.747,16.657,0.153
0.108,0.886,4.75,14.353,0.153
0.351,0.594,2.424,6.96,0.409
0.027,0.974,9.026,25.757,0.051
0.432,0.6,1.827,5.419,0.515
0.054,0.959,4.801,13.275,0.145
0.216,0.822,5.006,13.807,0.191
0.108,0.882,7.637,21.37,0.094
0.0,1.0,9.23,26.374,0.04
0.189,0.841,6.838,18.457,0.137
0.081,0.903,7.16,19.793,0.093
0.189,0.816,5.468,14.828,0.169
0.054,0.944,4.599,12.871,0.151
0.162,0.806,3.499,10.62,0.236
0.054,0.943,4.611,12.889,0.151
0.0,1.0,5.118,15.654,0.102
0.0,1.0,10.3,30.058,0.032
0.216,0.692,3.035,9.068,0.293
0.027,0.974,6.817,18.606,0.082
0.189,0.767,3.036,9.12,0.283
0.027,0.968,4.686,14.148,0.128
0.054,0.923,5.466,14.737,0.125
0.108,0.897,5.919,16.296,0.127
0.108,0.857,3.915,11.891,0.191
0.27,0.677,2.931,8.717,0.322
0.081,0.889,6.72,19.429,0.096
0.108,0.895,7.256,20.39,0.099
0.243,0.786,5.244,15.349,0.185
0.568,0.462,1.411,3.809,0.644
0.0,1.0,6.599,18.316,0.075
0.108,0.852,4.367,13.006,0.171
0.054,0.939,5.566,16.955,0.108
0.027,0.968,5.442,16.328,0.104
0.027,0.971,5.1,14.193,0.124
0.108,0.892,5.133,14.348,0.149
0.135,0.865,5.257,14.214,0.158
0.189,0.759,3.339,9.994,0.259
0.081,0.925,5.015,15.238,0.134
0.027,0.963,6.864,19.389,0.078
0.135,0.828,5.618,16.667,0.136
0.027,0.971,4.298,12.993,0.145
0.054,0.943,6.63,18.117,0.094
0.027,0.968,7.081,19.372,0.077
0.27,0.706,3.208,9.828,0.293
0.135,0.853,8.157,23.143,0.096
0.027,0.97,4.651,14.184,0.129
0.297,0.732,2.987,8.305,0.337
0.054,0.913,7.342,20.265,0.081
0.135,0.857,5.702,15.7,0.142
0.081,0.9,6.629,18.06,0.104
0.297,0.577,2.822,8.06,0.348
0.459,0.452,2.299,6.811,0.456
0.081,0.936,4.528,12.765,0.162
0.081,0.9,7.035,19.16,0.096
0.162,0.857,5.063,14.15,0.169
0.189,0.806,3.19,8.805,0.284
0.243,0.7,3.305,9.937,0.279
0.081,0.93,6.725,18.616,0.1
0.135,0.848,4.236,12.913,0.183
0.0,1.0,6.918,19.191,0.07
0.351,0.639,2.135,6.451,0.439
0.189,0.781,6.691,18.788,0.136
0.189,0.829,4.943,14.505,0.176
0.27,0.722,3.439,9.713,0.288
0.135,0.833,3.009,8.59,0.276
0.027,0.964,5.743,17.449,0.094
0.243,0.7,2.288,6.688,0.387
0.216,0.75,7.958,22.243,0.126
0.135,0.815,4.414,13.4,0.175
0.054,0.938,6.92,18.937,0.089
0.054,0.926,8.389,23.717,0.066
0.27,0.474,3.825,10.787,0.262
0.081,0.893,7.089,19.435,0.095
0.243,0.64,3.331,10.001,0.277
0.108,0.857,7.506,21.295,0.095
0.0,1.0,5.597,16.874,0.09
0.459,0.414,1.31,3.609,0.625
0.108,0.857,6.542,18.012,0.113
0.162,0.824,3.321,10.254,0.246
0.135,0.808,7.613,20.912,0.105
0.135,0.868,5.249,14.147,0.159
0.108,0.867,5.092,15.498,0.14
0.0,1.0,6.925,19.315,0.069
0.027,0.966,5.791,17.586,0.093
0.027,0.95,7.116,19.448,0.077
0.243,0.719,2.706,7.649,0.344
