Fnat,Fnonnat,iRMS,LRMS,DockQ_score
1.0,0.089,0.299,0.703,0.985
0.854,0.103,0.813,1.699,0.863
0.756,0.088,0.76,1.691,0.838
0.415,0.575,1.93,4.917,0.514
0.805,0.132,1.716,3.794,0.691
0.659,0.229,1.517,3.236,0.675
0.805,0.283,1.255,2.835,0.764
0.854,0.186,1.185,2.642,0.794
0.707,0.121,0.906,1.897,0.798
0.61,0.286,1.413,3.285,0.67
0.805,0.132,1.562,3.405,0.715
0.732,0.091,1.122,2.451,0.765
0.732,0.062,1.652,3.659,0.676
0.122,0.889,7.387,15.137,0.134
0.829,0.105,1.019,2.234,0.816
0.683,0.176,2.117,4.628,0.596
0.78,0.111,0.786,1.703,0.842
0.707,0.094,1.3,2.785,0.727
0.78,0.086,1.852,4.032,0.664
0.829,0.209,1.53,3.693,0.72
0.439,0.5,1.964,5.069,0.515
0.805,0.195,0.89,2.0,0.831
0.683,0.243,1.37,2.912,0.708
0.683,0.2,1.624,3.938,0.656
0.756,0.114,0.878,1.823,0.819
0.732,0.167,1.831,3.982,0.651
0.634,0.133,1.21,2.707,0.716
0.146,0.864,7.755,15.955,0.134
0.659,0.1,1.552,3.456,0.667
0.683,0.3,1.424,3.521,0.688
0.732,0.118,1.639,3.976,0.669
0.537,0.476,1.79,4.03,0.589
0.756,0.031,1.659,3.585,0.685
0.707,0.194,1.486,3.654,0.685
0.78,0.135,1.822,4.027,0.667
0.415,0.469,2.131,4.986,0.497
0.585,0.077,1.682,3.972,0.616
0.268,0.761,5.757,12.887,0.212
0.634,0.071,0.753,1.586,0.8
0.439,0.591,2.327,6.212,0.461
0.805,0.154,1.821,4.097,0.674
0.659,0.289,1.228,2.782,0.72
0.341,0.611,1.917,5.111,0.485
0.756,0.088,1.006,2.129,0.796
0.659,0.426,1.56,4.178,0.648
0.805,0.083,1.292,2.801,0.76
0.585,0.368,1.328,2.969,0.679
0.78,0.111,1.292,3.096,0.746
0.634,0.212,1.886,4.069,0.612
0.732,0.189,2.412,5.843,0.563
0.122,0.844,7.957,16.332,0.123
0.585,0.226,1.822,3.976,0.603
0.829,0.15,0.758,1.608,0.864
0.756,0.139,1.592,3.539,0.693
0.78,0.111,1.551,3.349,0.71
0.902,0.119,1.055,2.244,0.835
0.146,0.86,7.557,15.585,0.138
0.707,0.237,1.175,2.554,0.748
0.39,0.515,2.295,6.01,0.452
0.415,0.564,2.682,6.897,0.419
0.659,0.27,2.081,5.239,0.575
0.39,0.636,2.293,5.749,0.459
0.39,0.579,2.113,5.145,0.486
0.439,0.514,1.989,4.974,0.516
0.683,0.125,1.35,3.341,0.701
0.707,0.256,1.64,3.864,0.664
0.61,0.138,1.271,3.157,0.69
0.634,0.161,1.923,4.287,0.603
0.512,0.5,2.042,5.221,0.53
0.39,0.61,2.187,5.476,0.472
0.829,0.227,1.237,2.835,0.775
0.39,0.543,1.787,4.557,0.527
0.61,0.286,1.488,3.765,0.65
0.415,0.564,2.475,5.865,0.454
0.61,0.194,2.037,4.428,0.583
0.78,0.111,1.736,3.731,0.682
0.439,0.526,2.118,4.496,0.518
0.78,0.059,1.373,3.182,0.734
0.439,0.514,2.802,6.804,0.424
0.659,0.289,2.491,6.312,0.523
0.707,0.237,1.943,4.689,0.616
0.537,0.312,1.874,4.319,0.574
0.146,0.842,7.668,15.721,0.136
0.098,0.905,7.62,15.763,0.12
0.659,0.069,1.639,3.644,0.653
0.707,0.147,1.49,3.568,0.687
0.683,0.243,1.262,2.74,0.725
0.122,0.881,7.589,15.584,0.13
0.0,1.0,19.074,48.023,0.012
0.756,0.279,1.653,3.68,0.683
0.707,0.094,1.831,4.062,0.641
0.756,0.162,1.974,4.262,0.64
0.634,0.103,1.724,3.766,0.634
0.098,0.892,7.672,15.919,0.119
0.366,0.483,1.815,4.341,0.522
0.659,0.182,0.857,2.098,0.785
0.463,0.5,2.562,6.578,0.448
0.659,0.206,0.794,1.737,0.8
0.585,0.2,1.24,2.83,0.693
0.488,0.375,1.861,4.768,0.547
