Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.382,0.574,2.332,6.152,0.443
0.395,0.552,2.326,6.138,0.449
0.355,0.591,2.319,6.095,0.437
0.408,0.53,2.111,5.539,0.482
0.382,0.525,2.072,5.445,0.478
0.342,0.606,2.249,5.869,0.442
0.395,0.531,2.175,5.715,0.469
0.395,0.559,2.352,6.169,0.446
0.355,0.557,2.204,5.809,0.451
0.395,0.538,2.306,6.06,0.452
0.395,0.516,2.165,5.679,0.47
0.342,0.587,2.245,5.863,0.443
0.395,0.559,2.152,5.656,0.472
0.395,0.508,1.951,5.139,0.5
0.395,0.552,2.194,5.782,0.466
0.342,0.606,2.262,5.913,0.44
0.395,0.552,2.183,5.743,0.467
0.355,0.534,2.036,5.369,0.474
0.342,0.587,2.23,5.822,0.445
0.395,0.552,2.283,6.026,0.454
0.329,0.583,2.268,5.944,0.435
0.408,0.523,2.222,5.821,0.467
0.382,0.554,2.138,5.656,0.468
0.408,0.516,1.92,5.045,0.509
0.368,0.525,2.092,5.504,0.471
