Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.95,0.095,0.594,0.944,0.934
0.95,0.116,0.62,1.004,0.93
0.95,0.095,0.568,0.898,0.938
0.95,0.095,0.614,0.986,0.931
0.95,0.116,0.605,0.969,0.932
0.925,0.098,0.623,0.928,0.922
0.95,0.095,0.687,1.07,0.92
0.95,0.095,0.661,1.017,0.924
0.925,0.075,0.632,0.946,0.921
0.95,0.095,0.648,0.976,0.927
0.95,0.073,0.54,0.833,0.942
0.95,0.073,0.554,0.851,0.94
0.9,0.077,0.559,0.87,0.923
0.975,0.093,0.684,1.053,0.929
0.975,0.071,0.602,0.965,0.941
0.975,0.093,0.698,1.08,0.927
0.95,0.073,0.552,0.847,0.94
0.975,0.071,0.611,0.981,0.94
0.975,0.071,0.611,0.98,0.94
0.975,0.071,0.594,0.945,0.942
0.975,0.093,0.662,1.022,0.933
0.975,0.071,0.615,0.978,0.939
0.95,0.073,0.565,0.865,0.938
0.975,0.093,0.692,1.073,0.928
0.95,0.095,0.664,1.025,0.924
