Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.92,0.115,0.453,0.934,0.942
0.94,0.078,0.483,0.985,0.944
0.94,0.06,0.439,0.931,0.95
0.86,0.085,0.528,1.216,0.91
0.84,0.067,0.553,1.285,0.899
0.16,0.758,3.485,9.85,0.248
0.08,0.875,6.971,17.323,0.106
0.06,0.9,6.954,17.26,0.1
0.06,0.885,6.961,17.287,0.1
0.06,0.885,6.997,17.409,0.099
0.06,0.864,7.045,17.518,0.098
0.06,0.857,7.032,17.465,0.098
0.04,0.895,7.019,17.457,0.092
0.04,0.889,7.03,17.476,0.092
0.04,0.882,7.008,17.414,0.092
0.18,0.7,3.189,9.011,0.277
0.04,0.913,6.949,17.268,0.093
0.1,0.783,7.193,17.743,0.109
0.08,0.826,7.269,17.829,0.102
0.06,0.85,7.24,17.825,0.095
0.06,0.842,7.317,17.912,0.095
0.02,0.933,7.329,17.912,0.081
0.1,0.5,5.388,13.536,0.152
0.0,1.0,8.217,20.375,0.06
0.0,1.0,27.662,77.815,0.005
