Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.29,0.724,7.83,1.941,0.425
0.29,0.721,7.79,1.865,0.427
0.29,0.724,7.787,1.981,0.425
0.27,0.767,7.764,2.282,0.413
0.29,0.721,7.799,1.965,0.425
0.29,0.721,7.784,1.866,0.427
0.29,0.731,7.815,1.891,0.426
0.29,0.734,7.835,1.878,0.426
0.29,0.724,7.836,1.862,0.427
0.29,0.726,7.775,1.916,0.426
0.29,0.726,7.831,1.891,0.426
0.29,0.726,7.81,1.955,0.425
0.29,0.724,7.828,1.838,0.427
0.29,0.729,7.821,1.924,0.426
0.27,0.743,7.762,2.032,0.417
0.29,0.731,7.822,1.875,0.426
0.27,0.733,7.77,2.074,0.417
0.27,0.733,7.794,2.189,0.415
0.28,0.725,7.876,1.911,0.422
0.29,0.724,7.818,1.869,0.426
0.29,0.726,7.821,1.876,0.426
0.3,0.72,7.809,1.745,0.432
0.28,0.731,7.944,1.893,0.422
0.29,0.721,7.836,1.763,0.428
