Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.791,0.195,0.688,1.911,0.856
0.774,0.198,0.701,1.951,0.848
0.774,0.205,0.673,1.854,0.854
0.774,0.198,0.689,1.917,0.85
0.826,0.208,0.7,1.939,0.866
0.809,0.212,0.727,2.035,0.855
0.791,0.202,0.682,1.89,0.858
0.809,0.212,0.689,1.883,0.863
0.843,0.185,0.703,1.952,0.871
0.835,0.207,0.687,1.879,0.872
0.87,0.16,0.652,1.775,0.89
0.861,0.161,0.656,1.783,0.886
0.791,0.209,0.693,1.915,0.856
0.809,0.218,0.695,1.921,0.861
0.809,0.205,0.704,1.947,0.859
0.843,0.178,0.655,1.778,0.88
0.809,0.205,0.678,1.867,0.864
0.861,0.168,0.712,1.988,0.875
0.835,0.172,0.629,1.723,0.882
0.835,0.158,0.621,1.697,0.883
0.826,0.208,0.704,1.959,0.865
0.765,0.235,0.711,1.971,0.844
0.817,0.168,0.635,1.746,0.875
0.835,0.158,0.62,1.691,0.884
0.809,0.177,0.625,1.719,0.874
