Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.4,0.608,3.805,6.345,0.392
0.42,0.596,3.765,6.58,0.394
0.42,0.611,4.852,4.265,0.435
0.44,0.569,3.866,6.812,0.393
0.44,0.577,3.836,6.694,0.397
0.44,0.577,3.88,6.675,0.396
0.42,0.611,3.868,7.053,0.381
0.42,0.618,3.805,7.336,0.376
0.44,0.569,3.857,6.67,0.397
0.44,0.577,3.853,6.508,0.401
0.42,0.604,3.781,7.249,0.378
0.4,0.643,8.508,16.658,0.212
0.38,0.655,8.525,16.702,0.205
0.42,0.625,3.828,7.097,0.381
0.42,0.588,3.83,7.1,0.381
0.42,0.604,3.849,7.061,0.381
0.44,0.614,3.83,6.944,0.391
0.46,0.558,3.992,6.2,0.412
0.4,0.623,3.855,6.543,0.386
0.42,0.611,3.839,6.745,0.389
0.42,0.611,3.793,6.899,0.386
0.42,0.604,3.849,6.759,0.388
0.36,0.673,7.594,16.266,0.204
0.4,0.608,3.874,6.368,0.39
0.42,0.604,3.853,6.414,0.396
