Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.842,0.25,1.401,1.806,0.778
0.825,0.277,1.448,1.716,0.768
0.842,0.25,1.426,1.694,0.776
0.825,0.266,1.408,1.798,0.771
0.86,0.246,1.43,1.718,0.781
0.842,0.25,1.425,1.71,0.776
0.825,0.254,1.396,1.787,0.773
0.842,0.314,1.504,2.065,0.762
0.842,0.25,1.393,1.763,0.779
0.842,0.304,1.311,1.528,0.793
0.807,0.246,1.388,1.762,0.768
0.842,0.262,1.414,1.699,0.778
0.842,0.262,1.439,1.83,0.773
0.825,0.254,1.447,1.851,0.766
0.842,0.262,1.424,1.817,0.775
0.86,0.269,1.403,1.65,0.786
0.825,0.277,1.403,1.698,0.773
0.842,0.273,1.433,1.807,0.774
0.842,0.294,1.456,1.728,0.772
0.789,0.286,1.413,1.709,0.76
0.842,0.143,0.807,0.674,0.87
0.807,0.292,1.414,1.719,0.766
0.807,0.233,0.956,1.13,0.834
0.842,0.25,1.391,1.671,0.781
0.772,0.185,0.918,1.134,0.827
