Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.688,0.154,0.858,1.963,0.797
0.375,0.538,5.168,12.674,0.254
0.219,0.731,5.059,12.39,0.207
0.25,0.68,5.069,12.418,0.217
0.344,0.542,4.985,12.216,0.251
0.25,0.68,4.805,11.751,0.227
0.344,0.542,5.023,12.278,0.25
0.25,0.704,5.128,12.558,0.214
0.375,0.4,4.939,12.088,0.263
0.344,0.45,4.971,12.168,0.252
0.344,0.542,5.115,12.537,0.246
0.25,0.5,5.187,12.703,0.212
0.25,0.636,4.92,12.072,0.222
0.25,0.68,5.152,12.587,0.214
0.344,0.56,5.011,12.296,0.25
0.281,0.64,4.989,12.223,0.23
0.125,0.714,4.559,11.172,0.196
0.312,0.545,4.922,12.045,0.243
0.156,0.722,5.161,12.657,0.182
0.375,0.429,5.21,12.745,0.253
0.281,0.471,4.772,11.759,0.238
0.344,0.542,4.847,11.845,0.257
0.344,0.577,5.102,12.497,0.247
0.25,0.6,4.971,12.152,0.221
0.281,0.55,4.643,11.379,0.245
