Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.837,0.068,0.772,1.11,0.87
0.898,0.054,0.767,0.958,0.893
0.878,0.065,0.756,0.916,0.888
0.888,0.065,0.77,0.925,0.889
0.827,0.058,0.829,1.261,0.857
0.908,0.053,0.769,0.88,0.896
0.847,0.078,0.781,1.067,0.873
0.888,0.054,0.801,1.27,0.881
0.888,0.065,0.73,0.988,0.894
0.847,0.057,0.764,0.979,0.876
0.908,0.063,0.77,0.869,0.896
0.918,0.043,0.765,0.915,0.9
0.878,0.055,0.773,0.95,0.885
0.857,0.067,0.764,1.149,0.878
0.888,0.065,0.76,0.899,0.891
0.888,0.054,0.724,0.875,0.896
0.898,0.064,0.744,1.065,0.895
0.929,0.042,0.777,0.929,0.902
0.857,0.056,0.739,0.832,0.884
0.898,0.064,0.736,0.915,0.897
0.857,0.056,0.744,1.096,0.881
0.878,0.044,0.77,0.946,0.886
0.878,0.065,0.775,0.94,0.885
0.867,0.056,0.775,0.948,0.882
0.888,0.054,0.761,1.174,0.888
