Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.927,0.026,0.592,0.829,0.928
0.902,0.051,0.586,0.847,0.92
0.902,0.026,0.599,0.883,0.918
0.878,0.027,0.632,1.022,0.904
0.805,0.029,0.749,1.559,0.858
0.805,0.029,0.72,1.439,0.863
0.805,0.057,0.751,1.588,0.857
0.805,0.029,0.783,1.708,0.851
0.805,0.029,0.792,1.756,0.849
0.756,0.031,0.88,2.147,0.813
0.854,0.028,0.658,1.29,0.89
0.732,0.062,0.867,2.157,0.807
0.805,0.029,0.738,1.624,0.858
0.659,0.129,1.405,4.178,0.665
0.634,0.133,1.45,4.338,0.648
0.683,0.125,1.389,4.113,0.677
0.659,0.129,1.416,4.208,0.663
0.659,0.129,1.417,4.214,0.663
0.805,0.057,0.808,1.933,0.844
0.756,0.061,1.0,2.691,0.786
0.732,0.032,1.148,3.258,0.745
0.732,0.032,1.102,3.098,0.755
0.634,0.133,1.479,4.451,0.642
0.683,0.125,1.264,3.695,0.703
0.659,0.129,1.349,3.991,0.677
