Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.452,0.44,1.783,3.977,0.562
0.484,0.423,1.763,3.911,0.576
0.452,0.462,1.744,3.925,0.567
0.484,0.444,1.759,4.026,0.574
0.452,0.462,1.803,4.14,0.556
0.355,0.56,2.084,5.389,0.47
0.355,0.522,2.101,5.441,0.467
0.355,0.45,2.147,5.647,0.459
0.258,0.652,2.389,6.709,0.386
0.29,0.591,2.33,6.517,0.404
0.355,0.45,2.225,5.913,0.447
0.355,0.522,2.185,5.698,0.455
0.29,0.625,2.381,6.689,0.397
0.258,0.636,2.548,7.172,0.367
0.258,0.6,2.517,7.112,0.369
0.484,0.531,2.054,5.759,0.506
0.323,0.583,2.298,6.417,0.419
0.097,0.885,3.41,9.68,0.231
0.258,0.68,2.744,7.461,0.351
0.0,1.0,10.063,28.198,0.035
0.0,1.0,8.529,22.734,0.051
0.032,0.957,3.966,11.331,0.173
0.097,0.897,7.956,21.04,0.09
0.032,0.975,7.61,20.579,0.072
0.226,0.731,3.119,8.861,0.298
