Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.362,0.648,3.43,0.65,0.506
0.362,0.646,3.426,0.656,0.506
0.362,0.644,3.43,0.658,0.506
0.362,0.646,3.517,0.708,0.503
0.362,0.646,3.429,0.656,0.506
0.368,0.632,3.53,0.759,0.504
0.356,0.644,3.521,0.654,0.501
0.362,0.642,3.513,0.758,0.503
0.0,1.0,13.354,42.929,0.017
0.368,0.636,3.514,0.764,0.505
0.368,0.632,3.506,0.748,0.505
0.368,0.634,3.52,0.758,0.505
0.368,0.64,3.521,0.76,0.505
0.368,0.636,3.489,0.752,0.505
0.368,0.634,3.517,0.761,0.505
0.362,0.642,3.518,0.767,0.503
0.368,0.65,3.514,0.757,0.505
0.362,0.642,3.51,0.73,0.503
0.356,0.642,3.513,0.648,0.502
0.356,0.646,3.522,0.642,0.501
0.368,0.65,3.503,0.762,0.505
0.362,0.648,3.48,0.741,0.504
0.368,0.64,3.517,0.749,0.505
0.368,0.648,3.517,0.764,0.505
0.368,0.646,3.512,0.766,0.505
