Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.83,0.071,0.655,2.452,0.864
0.83,0.093,0.653,2.469,0.864
0.83,0.114,0.656,2.459,0.864
0.83,0.071,0.652,2.453,0.865
0.83,0.114,0.65,2.454,0.865
0.83,0.093,0.629,2.4,0.869
0.83,0.114,0.625,2.345,0.87
0.83,0.114,0.626,2.359,0.87
0.83,0.114,0.631,2.388,0.869
0.809,0.116,0.619,2.345,0.864
0.83,0.114,0.588,2.302,0.876
0.83,0.093,0.606,2.265,0.874
0.83,0.093,0.592,2.342,0.875
0.83,0.093,0.611,2.277,0.873
0.809,0.095,0.602,2.26,0.868
0.83,0.093,0.603,2.256,0.875
0.83,0.114,0.612,2.383,0.871
0.83,0.114,0.607,2.379,0.872
0.83,0.093,0.604,2.265,0.875
0.83,0.093,0.592,2.332,0.875
0.83,0.114,0.587,2.287,0.876
0.83,0.114,0.61,2.402,0.871
0.83,0.114,0.609,2.381,0.872
0.83,0.093,0.589,2.303,0.876
0.83,0.114,0.614,2.379,0.871
