Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.959,0.134,0.824,1.42,0.9
0.959,0.165,0.787,1.386,0.906
0.959,0.145,0.815,1.4,0.902
0.959,0.145,0.786,1.398,0.906
0.973,0.122,0.816,1.416,0.906
0.959,0.165,0.793,1.403,0.905
0.959,0.134,0.833,1.528,0.897
0.959,0.134,0.827,1.523,0.898
0.959,0.134,0.803,1.377,0.904
0.973,0.133,0.803,1.376,0.908
0.946,0.157,0.838,1.545,0.892
0.959,0.134,0.807,1.391,0.903
0.959,0.134,0.79,1.396,0.905
0.959,0.134,0.786,1.4,0.906
0.973,0.133,0.786,1.36,0.911
0.959,0.134,0.779,1.359,0.907
0.973,0.122,0.778,1.351,0.912
0.959,0.123,0.83,1.501,0.898
0.959,0.145,0.835,1.535,0.897
0.973,0.122,0.788,1.335,0.911
0.946,0.114,0.719,1.319,0.912
0.946,0.125,0.717,1.304,0.912
0.946,0.114,0.723,1.326,0.911
0.932,0.138,0.727,1.334,0.906
0.946,0.136,0.723,1.339,0.911
