Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.936,0.185,3.602,8.175,0.534
0.957,0.182,3.596,8.169,0.542
0.957,0.196,3.589,8.146,0.542
0.957,0.182,3.608,8.201,0.541
0.936,0.17,3.608,8.192,0.534
0.936,0.185,3.602,8.128,0.535
0.936,0.154,3.62,8.187,0.534
0.936,0.185,3.537,8.059,0.538
0.957,0.182,3.591,8.184,0.542
0.957,0.182,3.584,8.168,0.542
0.979,0.179,3.619,8.213,0.547
0.936,0.17,3.591,8.106,0.536
0.979,0.179,3.593,8.194,0.548
0.957,0.196,3.62,8.227,0.54
0.979,0.132,3.696,8.419,0.542
0.957,0.118,3.695,8.635,0.53
0.957,0.1,3.61,8.471,0.535
0.957,0.135,3.693,8.556,0.532
0.979,0.098,3.667,8.561,0.539
0.957,0.135,3.669,8.561,0.532
0.957,0.135,3.676,8.462,0.534
0.957,0.118,3.637,8.398,0.536
0.979,0.08,3.632,8.476,0.542
0.979,0.098,3.643,8.509,0.541
0.979,0.098,3.642,8.494,0.541
