Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.745,0.163,2.386,8.989,0.5
0.745,0.18,2.106,6.828,0.563
0.764,0.087,2.406,9.134,0.503
0.782,0.104,1.956,5.469,0.62
0.745,0.18,2.046,6.321,0.58
0.764,0.106,1.926,5.172,0.624
0.709,0.188,2.252,7.922,0.517
0.745,0.196,1.832,5.003,0.63
0.745,0.128,1.929,5.454,0.61
0.745,0.146,2.318,8.49,0.514
0.745,0.146,1.95,5.516,0.607
0.745,0.196,2.269,8.245,0.522
0.745,0.196,1.767,4.239,0.655
0.745,0.196,1.741,4.044,0.662
0.745,0.128,2.238,7.925,0.53
0.727,0.13,2.367,8.965,0.496
0.745,0.18,2.23,7.796,0.533
0.764,0.125,1.995,5.787,0.603
0.745,0.18,1.78,4.293,0.652
0.745,0.128,2.369,8.738,0.506
0.727,0.167,2.286,8.152,0.516
0.691,0.24,1.88,4.261,0.626
0.727,0.184,2.003,5.787,0.59
0.055,0.936,10.699,20.656,0.073
0.055,0.932,10.545,20.208,0.075
