Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.932,0.068,2.545,2.195,0.709
0.915,0.069,2.525,2.131,0.706
0.915,0.069,2.556,2.194,0.703
0.915,0.069,2.53,2.218,0.704
0.915,0.069,2.547,2.246,0.703
0.915,0.069,2.545,2.23,0.703
0.915,0.069,2.53,2.227,0.704
0.915,0.069,2.543,2.127,0.705
0.915,0.069,2.558,2.155,0.704
0.915,0.069,2.553,2.272,0.702
0.915,0.069,2.55,2.213,0.703
0.915,0.069,2.54,2.123,0.705
0.915,0.069,2.554,2.198,0.703
0.915,0.069,2.509,2.175,0.706
0.932,0.083,2.56,2.222,0.708
0.915,0.069,2.533,2.1,0.706
0.932,0.068,2.575,2.289,0.706
0.932,0.068,2.589,2.296,0.705
0.915,0.069,2.574,2.171,0.703
0.915,0.069,2.54,2.056,0.706
0.847,0.091,2.913,4.312,0.617
0.864,0.089,2.91,4.231,0.625
0.915,0.018,2.509,1.086,0.721
0.847,0.107,2.902,3.987,0.626
0.847,0.091,2.892,4.165,0.622
