Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.922,0.175,0.634,1.035,0.918
0.922,0.161,0.641,1.035,0.917
0.941,0.172,0.653,1.052,0.922
0.922,0.13,0.616,0.96,0.921
0.922,0.13,0.635,0.992,0.919
0.922,0.13,0.632,0.994,0.919
0.922,0.175,0.645,1.015,0.917
0.922,0.19,0.642,1.03,0.917
0.922,0.161,0.654,1.051,0.916
0.941,0.111,0.629,0.874,0.927
0.922,0.145,0.632,1.013,0.919
0.922,0.145,0.761,1.053,0.901
0.941,0.111,0.629,0.867,0.927
0.941,0.111,0.634,0.871,0.926
0.941,0.111,0.636,0.879,0.926
0.941,0.158,0.701,1.017,0.916
0.941,0.143,0.69,1.021,0.917
0.941,0.143,0.684,1.019,0.918
0.941,0.111,0.646,0.86,0.925
0.922,0.145,0.686,1.007,0.912
0.882,0.196,1.026,1.88,0.839
0.941,0.143,0.685,1.001,0.918
0.902,0.164,1.237,2.341,0.809
0.902,0.164,1.187,2.231,0.817
0.902,0.164,1.266,2.326,0.805
