Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.86,0.058,0.527,1.043,0.912
0.86,0.058,0.523,1.029,0.912
0.86,0.039,0.521,1.09,0.912
0.86,0.075,0.51,1.098,0.913
0.825,0.041,0.578,1.338,0.89
0.807,0.042,0.604,1.466,0.88
0.807,0.042,0.634,1.571,0.874
0.807,0.098,0.605,1.53,0.879
0.807,0.061,0.701,1.865,0.861
0.807,0.042,0.63,1.558,0.875
0.807,0.061,0.651,1.692,0.87
0.807,0.042,0.643,1.662,0.872
0.456,0.544,1.371,4.36,0.598
0.456,0.544,1.372,4.356,0.598
0.456,0.536,1.376,4.372,0.597
0.456,0.544,1.37,4.347,0.598
0.842,0.04,0.52,1.161,0.906
0.456,0.544,1.38,4.376,0.596
0.456,0.469,1.38,4.396,0.596
0.456,0.48,1.376,4.391,0.596
0.456,0.48,1.369,4.361,0.598
0.456,0.544,1.366,4.367,0.598
0.456,0.49,1.359,4.342,0.599
0.474,0.534,1.373,4.398,0.602
0.456,0.536,1.364,4.376,0.598
