Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.956,0.104,0.512,0.999,0.946
0.956,0.14,0.52,1.013,0.945
0.956,0.14,0.546,1.081,0.941
0.933,0.125,0.517,1.003,0.938
0.956,0.14,0.522,1.022,0.944
0.911,0.128,0.51,0.988,0.931
0.911,0.128,0.509,0.995,0.931
0.956,0.14,0.541,1.075,0.942
0.933,0.143,0.541,1.076,0.934
0.956,0.14,0.517,1.002,0.945
0.956,0.14,0.547,1.087,0.941
0.956,0.14,0.517,1.001,0.945
0.933,0.143,0.537,1.067,0.935
0.933,0.106,0.51,0.992,0.939
0.911,0.128,0.505,0.978,0.932
0.956,0.14,0.516,0.998,0.945
0.956,0.14,0.514,0.987,0.946
0.933,0.143,0.535,1.043,0.935
0.933,0.087,0.537,1.032,0.935
0.933,0.16,0.538,1.036,0.935
0.933,0.106,0.533,1.019,0.936
0.933,0.143,0.535,1.034,0.935
0.933,0.067,0.507,0.942,0.94
0.933,0.16,0.755,1.616,0.899
0.911,0.163,0.754,1.618,0.891
