Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.727,0.25,0.816,1.868,0.818
0.727,0.226,0.871,2.045,0.807
0.758,0.242,0.754,1.673,0.839
0.727,0.226,0.84,1.932,0.813
0.727,0.25,0.798,1.806,0.821
0.727,0.25,0.795,1.785,0.822
0.758,0.242,0.752,1.672,0.84
0.758,0.242,0.746,1.631,0.841
0.758,0.242,0.78,1.669,0.836
0.727,0.25,0.772,1.722,0.826
0.758,0.242,0.768,1.593,0.839
0.697,0.258,0.79,1.734,0.813
0.758,0.242,0.736,1.518,0.844
0.242,0.5,3.861,8.656,0.288
0.758,0.242,0.742,1.511,0.843
0.242,0.5,3.829,8.59,0.29
0.242,0.5,3.817,8.559,0.291
0.242,0.5,3.824,8.575,0.29
0.273,0.471,3.848,8.635,0.299
0.242,0.556,3.371,7.541,0.322
0.242,0.529,3.907,8.811,0.284
0.242,0.529,3.939,8.922,0.282
0.242,0.529,3.935,8.882,0.282
0.303,0.375,3.429,7.575,0.34
0.273,0.438,3.292,7.177,0.343
