Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.797,0.096,1.689,4.629,0.67
0.102,0.842,7.609,20.189,0.097
0.0,1.0,10.275,29.13,0.033
0.136,0.795,7.674,20.386,0.107
0.119,0.794,7.326,19.209,0.108
0.339,0.487,1.791,4.756,0.504
0.017,0.977,8.07,23.16,0.056
0.034,0.923,4.818,14.082,0.13
0.085,0.844,4.528,12.981,0.161
0.119,0.875,8.326,22.39,0.092
0.034,0.952,8.163,23.116,0.062
0.102,0.806,7.079,19.726,0.1
0.356,0.276,2.534,6.944,0.405
0.051,0.917,7.532,20.883,0.077
0.085,0.848,5.317,14.54,0.138
0.102,0.739,6.534,18.471,0.109
0.0,1.0,9.946,27.942,0.036
0.203,0.647,3.153,8.972,0.287
0.034,0.947,6.389,17.794,0.091
0.0,1.0,9.236,26.356,0.04
0.0,1.0,8.389,24.194,0.047
0.305,0.5,3.135,8.598,0.329
0.085,0.839,7.546,20.162,0.091
0.034,0.895,4.745,13.704,0.134
0.0,1.0,7.774,22.744,0.053
0.0,1.0,10.838,31.173,0.029
0.051,0.921,7.528,19.903,0.081
0.237,0.481,3.451,9.849,0.274
0.017,0.964,7.39,21.301,0.065
0.153,0.735,7.174,18.798,0.121
0.051,0.912,8.044,22.272,0.071
0.0,1.0,9.626,27.658,0.037
0.034,0.909,6.891,18.366,0.085
0.102,0.739,4.876,13.28,0.16
0.068,0.846,8.538,23.661,0.071
0.102,0.806,3.601,10.287,0.218
0.0,1.0,9.117,26.362,0.04
0.0,1.0,12.289,34.344,0.024
0.136,0.733,7.049,18.537,0.118
0.153,0.769,7.275,19.121,0.119
0.271,0.579,3.543,10.413,0.274
0.0,1.0,10.269,28.917,0.033
0.034,0.953,5.328,15.572,0.112
0.034,0.938,7.006,20.267,0.076
0.0,1.0,11.518,32.153,0.027
0.0,1.0,7.199,20.614,0.062
0.0,1.0,7.937,23.103,0.051
0.0,1.0,10.599,30.447,0.031
0.0,1.0,10.975,30.525,0.03
0.017,0.95,5.32,14.993,0.111
0.068,0.833,5.25,14.458,0.133
0.0,1.0,10.917,30.583,0.03
0.119,0.806,7.126,19.524,0.107
0.085,0.815,6.972,18.475,0.101
0.0,1.0,9.594,27.553,0.037
0.034,0.92,5.523,15.982,0.108
0.017,0.974,7.991,22.93,0.057
0.0,1.0,8.774,24.992,0.044
0.051,0.893,7.322,20.678,0.079
0.136,0.733,7.535,19.799,0.11
0.0,1.0,11.706,32.934,0.026
0.0,1.0,11.116,31.104,0.029
0.0,1.0,10.481,30.052,0.031
0.017,0.963,6.797,19.107,0.076
0.0,1.0,11.72,32.971,0.026
0.237,0.588,3.957,10.75,0.249
0.0,1.0,9.601,26.756,0.038
0.0,1.0,10.587,29.689,0.032
0.0,1.0,9.835,27.981,0.036
0.068,0.862,4.572,13.34,0.151
0.017,0.97,6.606,19.154,0.077
0.034,0.923,6.228,16.84,0.097
0.0,1.0,8.742,24.402,0.046
0.0,1.0,10.008,28.507,0.035
0.0,1.0,7.841,22.486,0.053
0.0,1.0,10.148,29.048,0.033
0.051,0.87,7.558,21.011,0.076
0.0,1.0,8.254,23.778,0.048
0.0,1.0,9.207,26.165,0.04
0.0,1.0,12.003,34.448,0.024
0.085,0.848,3.357,9.351,0.235
0.034,0.929,7.438,21.058,0.071
0.39,0.531,2.074,5.884,0.47
0.0,1.0,7.247,19.358,0.068
0.085,0.844,8.946,24.508,0.073
0.051,0.917,6.712,18.936,0.089
0.085,0.844,6.065,16.446,0.118
0.0,1.0,12.042,33.791,0.025
0.017,0.969,6.017,17.292,0.09
0.136,0.6,2.95,8.163,0.287
0.0,1.0,9.977,28.203,0.035
0.0,1.0,7.516,19.936,0.064
0.017,0.941,7.798,21.069,0.064
0.0,1.0,12.341,35.232,0.023
0.017,0.971,6.926,19.551,0.074
0.0,1.0,7.354,20.451,0.062
0.119,0.767,6.02,16.353,0.13
0.0,1.0,11.451,32.319,0.027
0.0,1.0,6.206,17.355,0.083
0.0,1.0,8.115,23.285,0.05
