Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.066,0.894,7.095,23.9,0.074
0.066,0.891,8.387,25.991,0.064
0.224,0.75,3.008,33.291,0.161
0.092,0.837,7.257,24.904,0.079
0.066,0.896,8.205,24.718,0.068
0.237,0.735,2.831,33.287,0.172
0.118,0.842,8.099,25.992,0.083
0.066,0.889,8.492,25.7,0.065
0.066,0.875,8.366,25.523,0.066
0.211,0.746,2.809,33.143,0.165
0.066,0.881,8.528,25.32,0.066
0.066,0.878,8.428,25.726,0.065
0.066,0.878,8.474,25.576,0.065
0.066,0.881,8.181,25.681,0.066
0.066,0.906,8.235,26.045,0.065
0.079,0.882,8.185,26.119,0.069
0.118,0.827,8.199,26.34,0.082
0.053,0.895,8.351,25.511,0.061
0.066,0.865,8.316,25.796,0.065
0.053,0.907,8.279,26.755,0.059
0.053,0.9,8.428,25.81,0.06
0.053,0.882,8.455,26.303,0.059
0.053,0.875,8.474,26.397,0.059
0.132,0.565,6.36,33.439,0.082
0.0,1.0,24.018,71.698,0.006
