Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.207,0.806,5.463,11.66,0.208
0.207,0.806,5.465,11.663,0.208
0.207,0.806,5.454,11.671,0.208
0.207,0.806,5.469,11.631,0.208
0.207,0.806,5.464,11.587,0.209
0.207,0.806,5.438,11.709,0.208
0.207,0.806,5.399,11.549,0.21
0.207,0.806,5.439,11.748,0.207
0.207,0.806,5.393,11.42,0.212
0.207,0.806,5.388,11.471,0.211
0.207,0.806,5.403,11.432,0.211
0.0,1.0,18.379,49.551,0.012
0.207,0.86,6.046,14.635,0.172
0.207,0.854,6.004,14.52,0.174
0.207,0.793,5.331,11.327,0.214
0.0,1.0,18.449,49.876,0.012
0.0,1.0,18.554,50.167,0.011
0.207,0.854,5.983,14.453,0.174
0.0,1.0,18.865,50.646,0.011
0.0,1.0,19.155,51.341,0.011
0.138,0.778,4.87,9.602,0.221
0.172,0.706,4.493,8.869,0.25
0.138,0.714,4.442,8.717,0.243
0.207,0.714,3.758,7.67,0.299
0.172,0.75,4.044,8.177,0.271
