Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.553,0.333,1.51,3.044,0.645
0.553,0.333,1.513,3.054,0.645
0.553,0.333,1.494,2.993,0.648
0.553,0.316,1.547,3.101,0.64
0.553,0.316,1.537,3.066,0.642
0.574,0.325,1.372,2.774,0.674
0.532,0.324,1.535,3.065,0.635
0.574,0.325,1.369,2.762,0.675
0.553,0.316,1.407,2.789,0.663
0.553,0.316,1.244,2.731,0.684
0.489,0.378,1.276,3.019,0.653
0.638,0.286,1.272,2.646,0.711
0.511,0.385,1.287,3.091,0.657
0.638,0.25,1.19,3.408,0.704
0.617,0.256,1.212,3.486,0.693
0.638,0.25,1.224,3.465,0.699
0.66,0.34,1.225,3.271,0.71
0.638,0.286,1.206,3.295,0.705
0.553,0.35,1.436,3.572,0.642
0.574,0.357,1.259,2.885,0.686
0.553,0.366,1.277,2.83,0.678
0.511,0.273,1.292,3.132,0.655
0.021,0.972,11.789,30.874,0.036
0.447,0.5,1.867,5.04,0.526
0.021,0.96,4.807,13.829,0.128
