Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.456,0.5,1.188,3.683,0.638
0.456,0.5,1.206,3.752,0.633
0.456,0.5,1.195,3.722,0.636
0.456,0.5,1.181,3.675,0.639
0.456,0.5,1.164,3.603,0.643
0.456,0.5,1.179,3.655,0.639
0.491,0.472,1.131,3.471,0.662
0.474,0.5,1.159,3.576,0.65
0.456,0.5,1.186,3.688,0.638
0.491,0.481,1.128,3.462,0.663
0.474,0.491,1.157,3.579,0.65
0.491,0.429,1.068,3.221,0.676
0.439,0.519,1.249,3.928,0.618
0.439,0.479,1.152,3.502,0.641
0.404,0.531,1.186,3.688,0.62
0.456,0.5,1.12,3.437,0.653
0.456,0.519,1.332,4.239,0.605
0.439,0.51,1.174,3.638,0.635
0.439,0.51,1.169,3.618,0.636
0.456,0.5,1.2,3.688,0.636
0.474,0.491,1.178,3.606,0.647
0.421,0.52,1.216,3.806,0.619
0.456,0.5,1.211,3.728,0.633
0.421,0.52,1.215,3.789,0.62
0.368,0.417,1.837,6.029,0.478
