Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.043,0.943,8.878,18.756,0.08
0.043,0.926,8.281,16.966,0.092
0.043,0.929,8.265,16.831,0.093
0.021,0.962,8.414,17.329,0.082
0.021,0.968,8.357,17.122,0.083
0.064,0.893,8.113,16.405,0.103
0.043,0.926,8.182,16.634,0.094
0.043,0.931,7.703,16.04,0.099
0.064,0.909,3.069,6.6,0.293
0.043,0.931,7.982,16.133,0.098
0.043,0.926,7.686,16.153,0.099
0.064,0.912,8.042,17.088,0.099
0.021,0.962,7.878,16.56,0.088
0.021,0.962,7.681,16.15,0.092
0.064,0.903,7.32,15.097,0.115
0.021,0.966,8.334,17.072,0.084
0.021,0.962,8.45,17.141,0.083
0.17,0.733,2.656,4.477,0.398
0.043,0.935,7.745,16.047,0.099
0.064,0.885,7.108,15.426,0.113
0.043,0.929,7.444,15.574,0.104
0.085,0.889,7.465,15.16,0.121
0.149,0.781,5.702,12.345,0.178
0.17,0.714,3.026,6.281,0.338
0.17,0.75,4.837,10.563,0.217
