Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.113,0.872,2.627,7.577,0.305
0.132,0.86,2.644,7.65,0.309
0.094,0.898,2.858,8.342,0.273
0.075,0.892,2.847,8.31,0.268
0.151,0.818,2.646,7.652,0.316
0.113,0.867,2.676,7.792,0.299
0.113,0.878,2.69,7.813,0.297
0.132,0.816,2.665,7.742,0.306
0.132,0.816,2.707,7.846,0.302
0.094,0.881,2.737,7.958,0.286
0.151,0.784,2.649,7.672,0.315
0.132,0.821,2.709,7.871,0.302
0.151,0.795,2.722,7.921,0.306
0.151,0.814,2.729,7.937,0.306
0.151,0.81,2.69,7.863,0.309
0.094,0.884,2.629,7.671,0.297
0.151,0.789,2.596,7.575,0.32
0.094,0.884,2.643,7.665,0.297
0.094,0.889,2.752,7.968,0.285
0.132,0.829,2.614,7.592,0.312
0.132,0.833,2.601,7.567,0.313
0.075,0.907,2.726,7.857,0.282
0.075,0.911,2.753,7.995,0.278
0.075,0.905,2.685,7.754,0.286
0.094,0.886,2.719,7.887,0.288
