Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.169,0.81,4.108,9.589,0.242
0.18,0.781,3.667,8.484,0.275
0.157,0.818,4.045,9.418,0.242
0.169,0.803,4.083,9.511,0.244
0.112,0.865,3.841,8.949,0.24
0.18,0.795,3.841,8.84,0.264
0.18,0.797,3.565,8.117,0.284
0.191,0.785,3.748,8.52,0.276
0.169,0.805,3.639,8.326,0.275
0.191,0.776,4.069,9.421,0.253
0.18,0.789,4.014,9.272,0.253
0.079,0.912,4.226,10.233,0.2
0.169,0.803,3.643,8.3,0.275
0.101,0.883,4.288,10.481,0.202
0.079,0.909,4.327,10.556,0.193
0.079,0.904,4.631,11.489,0.176
0.101,0.886,4.273,10.451,0.203
0.101,0.885,4.254,10.349,0.205
0.337,0.63,3.089,7.334,0.367
0.101,0.882,4.197,10.275,0.207
0.112,0.875,4.188,10.214,0.212
0.315,0.533,3.144,7.335,0.358
0.067,0.92,13.413,29.591,0.052
0.056,0.928,14.285,31.493,0.045
0.045,0.938,14.056,31.001,0.042
