Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.333,0.672,3.669,8.914,0.318
0.228,0.755,2.455,5.7,0.397
0.263,0.681,3.601,8.654,0.301
0.281,0.667,3.462,8.253,0.318
0.263,0.706,2.489,5.786,0.404
0.263,0.712,2.344,5.521,0.419
0.246,0.696,3.383,8.048,0.312
0.316,0.705,2.401,5.419,0.436
0.263,0.694,2.894,6.842,0.361
0.281,0.704,2.46,5.739,0.413
0.193,0.771,4.596,10.896,0.223
0.298,0.667,2.416,5.696,0.422
0.193,0.771,2.571,6.076,0.37
0.263,0.7,2.483,5.892,0.402
0.281,0.698,2.724,6.551,0.38
0.263,0.694,2.523,6.034,0.396
0.281,0.628,2.716,6.515,0.381
0.228,0.723,2.626,6.296,0.373
0.246,0.702,3.814,9.093,0.282
0.228,0.69,3.589,8.583,0.291
0.211,0.727,2.584,6.107,0.374
0.193,0.738,2.45,5.774,0.383
0.193,0.756,2.25,5.174,0.41
0.053,0.925,5.913,14.183,0.126
0.088,0.896,5.731,13.775,0.143
