Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.5,0.44,1.52,3.844,0.608
0.107,0.786,7.454,19.532,0.102
0.125,0.774,7.401,19.363,0.109
0.125,0.774,7.411,19.406,0.108
0.125,0.75,7.383,19.307,0.109
0.143,0.742,7.233,18.961,0.117
0.125,0.759,7.324,19.159,0.11
0.089,0.844,7.203,18.893,0.1
0.125,0.806,7.073,18.474,0.114
0.125,0.811,7.124,18.511,0.114
0.125,0.759,7.225,18.926,0.111
0.107,0.818,7.013,18.231,0.11
0.089,0.828,7.054,18.428,0.103
0.089,0.821,7.212,18.841,0.1
0.089,0.839,7.087,18.435,0.102
0.107,0.812,7.108,18.566,0.108
0.089,0.808,7.412,19.479,0.096
0.125,0.811,6.941,18.044,0.117
0.089,0.821,7.396,19.389,0.097
0.125,0.72,7.471,19.611,0.107
0.125,0.741,7.429,19.487,0.108
0.089,0.792,6.777,17.672,0.108
0.107,0.75,7.462,19.581,0.102
0.143,0.704,7.476,19.601,0.113
0.125,0.781,7.123,18.536,0.114
