Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.171,0.824,2.917,11.664,0.242
0.158,0.854,2.206,8.767,0.319
0.171,0.819,3.003,11.969,0.235
0.145,0.861,2.205,8.742,0.316
0.171,0.822,2.953,11.716,0.24
0.171,0.817,2.92,11.614,0.243
0.171,0.822,2.911,11.644,0.243
0.171,0.819,2.914,11.596,0.243
0.171,0.814,2.927,11.641,0.242
0.132,0.863,3.304,13.329,0.197
0.132,0.859,3.267,13.164,0.2
0.132,0.859,3.299,13.284,0.198
0.132,0.844,3.337,13.439,0.195
0.132,0.865,3.262,13.094,0.201
0.132,0.863,3.291,13.183,0.199
0.132,0.867,3.282,13.181,0.199
0.145,0.804,3.168,9.645,0.255
0.132,0.844,3.389,13.599,0.192
0.132,0.831,3.623,13.771,0.185
0.171,0.809,2.94,11.598,0.242
0.145,0.807,3.138,9.498,0.258
0.092,0.844,4.159,14.027,0.159
0.105,0.83,4.095,14.076,0.164
0.118,0.809,3.879,13.225,0.18
0.132,0.818,3.443,13.366,0.193
