Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.054,0.929,7.668,13.838,0.122
0.054,0.913,7.238,13.631,0.125
0.081,0.9,9.595,17.305,0.1
0.081,0.875,9.166,17.521,0.099
0.054,0.9,6.693,12.563,0.139
0.054,0.882,4.867,9.082,0.203
0.108,0.867,7.351,12.872,0.151
0.135,0.808,9.436,18.07,0.114
0.162,0.833,6.257,10.784,0.2
0.216,0.75,6.637,11.387,0.208
0.054,0.923,9.74,17.79,0.088
0.054,0.92,12.329,23.598,0.061
0.135,0.861,6.01,10.354,0.199
0.135,0.872,5.849,10.482,0.198
0.081,0.833,7.077,13.071,0.14
0.081,0.909,6.043,10.236,0.182
0.081,0.897,5.545,9.999,0.19
0.135,0.857,5.716,10.105,0.205
0.135,0.857,6.144,11.006,0.188
0.108,0.879,7.445,12.8,0.151
0.135,0.857,6.251,11.257,0.184
0.108,0.875,7.543,12.985,0.149
0.108,0.889,7.278,12.415,0.156
0.0,1.0,12.415,31.958,0.027
0.0,1.0,13.185,33.145,0.025
