Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.029,0.971,5.397,12.674,0.137
0.0,1.0,5.295,12.418,0.131
0.029,0.972,5.438,12.735,0.136
0.143,0.844,2.856,7.272,0.312
0.143,0.853,3.04,7.597,0.298
0.143,0.828,2.965,7.522,0.302
0.171,0.824,2.751,6.918,0.334
0.171,0.806,2.689,6.771,0.34
0.0,1.0,5.374,12.632,0.128
0.143,0.828,3.129,7.881,0.289
0.171,0.806,2.761,6.937,0.333
0.171,0.818,2.764,6.941,0.333
0.171,0.806,2.692,6.74,0.341
0.143,0.828,3.216,8.151,0.281
0.143,0.833,3.041,7.704,0.296
0.143,0.833,3.205,8.078,0.283
0.029,0.974,5.349,12.561,0.139
0.029,0.973,5.343,12.551,0.139
0.0,1.0,5.548,13.006,0.122
0.0,1.0,4.931,11.653,0.144
0.143,0.833,2.841,7.121,0.316
0.0,1.0,5.46,12.829,0.125
0.229,0.765,2.117,4.994,0.435
0.0,1.0,5.316,12.471,0.13
0.0,1.0,5.29,12.403,0.131
