Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.108,0.907,6.493,14.339,0.14
0.081,0.942,6.315,14.003,0.135
0.108,0.915,6.363,14.113,0.142
0.108,0.923,6.342,14.055,0.143
0.108,0.915,6.354,14.086,0.143
0.108,0.909,6.426,14.191,0.141
0.108,0.909,6.399,14.137,0.142
0.108,0.905,6.368,14.094,0.142
0.108,0.915,6.464,14.26,0.14
0.108,0.905,6.286,13.917,0.145
0.108,0.895,6.232,13.793,0.146
0.108,0.9,6.26,13.858,0.145
0.081,0.932,6.455,14.201,0.132
0.108,0.907,6.213,13.818,0.146
0.108,0.895,6.218,13.796,0.146
0.108,0.907,6.216,13.695,0.147
0.081,0.919,6.118,13.509,0.14
0.081,0.925,6.162,13.638,0.139
0.081,0.932,6.255,13.822,0.137
0.081,0.927,6.062,13.388,0.142
0.081,0.917,6.049,13.397,0.142
0.081,0.925,6.339,13.962,0.135
0.081,0.917,6.512,14.315,0.131
0.081,0.903,6.525,14.259,0.131
0.108,0.892,6.455,14.112,0.142
