Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.32,0.628,6.548,9.756,0.267
0.3,0.643,6.542,9.748,0.261
0.3,0.643,6.564,9.794,0.26
0.3,0.634,6.609,9.817,0.259
0.32,0.61,6.384,9.701,0.269
0.3,0.688,4.572,5.164,0.376
0.32,0.686,4.706,4.789,0.39
0.32,0.692,4.774,4.531,0.396
0.34,0.721,7.474,16.474,0.196
0.4,0.565,5.178,7.091,0.356
0.36,0.591,5.263,7.258,0.338
0.38,0.578,5.175,7.062,0.35
0.36,0.69,7.505,15.825,0.207
0.4,0.592,5.069,3.761,0.439
0.3,0.722,6.956,15.346,0.193
0.3,0.717,7.061,15.086,0.195
0.3,0.741,6.956,15.591,0.191
0.3,0.712,7.644,15.592,0.189
0.18,0.786,6.296,12.001,0.189
0.32,0.714,6.993,15.591,0.198
0.28,0.708,6.996,15.471,0.185
0.28,0.689,6.885,15.139,0.188
0.28,0.702,7.029,14.961,0.189
0.16,0.758,7.134,15.744,0.143
0.26,0.649,7.301,15.453,0.178
