Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.22,0.732,7.456,20.956,0.133
0.24,0.76,7.997,22.07,0.134
0.28,0.548,7.539,21.44,0.151
0.3,0.667,2.715,7.668,0.362
0.3,0.674,2.704,7.807,0.359
0.34,0.653,4.128,11.665,0.268
0.36,0.609,2.551,7.263,0.398
0.12,0.818,4.438,12.344,0.181
0.12,0.85,3.639,10.597,0.219
0.18,0.791,8.265,23.141,0.11
0.12,0.812,5.849,16.055,0.134
0.24,0.647,5.633,16.463,0.172
0.26,0.723,3.555,10.321,0.272
0.16,0.789,8.261,23.068,0.104
0.16,0.758,6.634,19.256,0.124
0.2,0.714,7.292,20.588,0.129
0.18,0.786,7.502,20.923,0.12
0.28,0.641,7.375,20.773,0.154
0.08,0.913,6.121,17.529,0.109
0.24,0.625,6.723,19.417,0.149
0.18,0.735,7.427,20.773,0.121
0.34,0.528,6.923,19.909,0.18
0.04,0.944,5.525,16.306,0.107
0.18,0.763,6.528,18.934,0.133
0.22,0.686,7.527,21.777,0.13
0.04,0.931,4.118,11.69,0.168
0.26,0.48,7.833,22.014,0.142
0.18,0.727,7.467,20.792,0.121
0.12,0.812,4.152,12.079,0.189
0.0,1.0,4.448,12.709,0.137
0.12,0.739,8.153,23.374,0.09
0.18,0.775,3.943,11.121,0.225
0.1,0.844,4.883,14.215,0.15
0.04,0.935,6.217,18.268,0.091
0.12,0.818,4.634,13.594,0.165
0.02,0.962,4.157,11.925,0.157
0.18,0.654,5.651,16.631,0.151
0.14,0.75,8.487,23.975,0.094
0.04,0.926,6.181,17.67,0.095
0.22,0.633,7.163,19.916,0.139
0.16,0.68,7.753,22.335,0.108
0.0,1.0,4.345,12.566,0.14
0.02,0.969,6.61,19.413,0.077
0.2,0.73,6.25,17.957,0.146
0.12,0.818,4.036,11.595,0.197
0.04,0.931,4.802,13.986,0.133
0.22,0.718,8.39,23.458,0.122
0.02,0.966,5.697,16.731,0.097
0.02,0.967,4.046,11.507,0.165
0.22,0.607,6.242,18.475,0.15
0.18,0.727,7.667,22.146,0.115
0.12,0.778,5.251,14.974,0.146
0.1,0.844,4.023,11.571,0.191
0.34,0.433,7.786,21.909,0.169
0.12,0.714,7.562,21.829,0.097
0.14,0.774,6.905,20.152,0.112
0.1,0.848,7.895,22.061,0.088
0.24,0.6,6.014,17.389,0.164
0.22,0.621,8.725,24.703,0.118
0.16,0.667,4.754,14.157,0.172
0.06,0.909,5.005,14.415,0.133
0.06,0.893,4.477,12.536,0.159
0.24,0.667,6.774,19.233,0.15
0.0,1.0,4.491,12.927,0.134
0.06,0.88,5.45,15.972,0.117
0.14,0.774,5.281,14.864,0.154
0.18,0.667,4.308,12.726,0.199
0.16,0.765,4.667,13.447,0.18
0.14,0.759,7.757,22.117,0.102
0.08,0.862,4.251,11.922,0.176
0.12,0.818,4.87,14.117,0.158
0.2,0.677,6.692,19.365,0.136
0.16,0.68,6.608,19.566,0.123
0.24,0.455,7.852,22.725,0.133
0.18,0.667,6.211,18.107,0.139
0.0,1.0,6.341,18.454,0.076
0.16,0.714,7.618,22.263,0.108
0.22,0.732,3.461,9.72,0.27
0.12,0.739,8.341,23.848,0.088
0.1,0.828,5.478,16.232,0.128
0.08,0.857,4.548,13.225,0.157
0.14,0.708,8.391,23.549,0.095
0.02,0.958,4.01,11.327,0.168
0.06,0.897,5.736,16.899,0.109
0.16,0.778,3.499,10.02,0.245
0.1,0.848,8.588,24.421,0.079
0.14,0.75,4.565,13.004,0.179
0.14,0.774,7.135,20.46,0.11
0.18,0.719,7.239,20.64,0.122
0.3,0.571,7.818,22.354,0.154
0.12,0.833,6.056,16.853,0.127
0.06,0.912,5.579,16.421,0.113
0.14,0.788,4.257,12.188,0.193
0.1,0.792,8.643,24.821,0.078
0.18,0.667,7.533,21.266,0.119
0.14,0.741,7.31,20.941,0.107
0.06,0.88,7.765,22.032,0.075
0.18,0.69,7.143,20.411,0.123
0.24,0.6,4.423,13.099,0.213
0.0,1.0,4.397,12.619,0.139
