Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.867,0.188,0.947,2.434,0.835
0.844,0.116,0.444,1.107,0.916
0.889,0.111,0.554,1.377,0.914
0.911,0.089,0.472,1.17,0.934
0.756,0.227,1.458,4.024,0.696
0.778,0.167,0.861,2.225,0.822
0.844,0.073,0.597,1.583,0.891
0.8,0.163,0.605,1.509,0.876
0.8,0.2,0.991,2.678,0.802
0.867,0.152,0.451,1.12,0.922
0.889,0.184,0.946,2.549,0.841
0.822,0.178,0.773,2.059,0.852
0.8,0.182,0.646,1.662,0.869
0.911,0.089,0.456,1.117,0.936
0.044,0.95,5.711,15.493,0.113
0.778,0.186,1.034,2.821,0.786
0.689,0.114,1.367,3.827,0.689
0.867,0.133,0.554,1.394,0.907
0.8,0.1,0.409,1.028,0.905
0.067,0.9,6.104,14.529,0.126
0.133,0.864,6.013,14.099,0.153
0.689,0.184,0.962,2.552,0.772
0.156,0.833,6.072,14.33,0.158
0.733,0.175,0.873,2.238,0.805
0.156,0.811,6.026,14.274,0.159
0.667,0.167,0.966,2.622,0.762
0.733,0.083,0.503,1.269,0.87
0.778,0.167,0.818,2.177,0.829
0.133,0.864,5.846,13.675,0.158
0.156,0.844,5.942,13.96,0.162
0.8,0.122,0.827,2.171,0.835
0.822,0.075,0.304,0.714,0.925
0.089,0.915,6.177,16.665,0.117
0.733,0.214,0.908,2.4,0.797
0.911,0.212,0.839,2.225,0.869
0.289,0.735,1.327,3.126,0.577
0.667,0.268,1.32,3.585,0.693
0.8,0.122,0.698,1.745,0.86
0.733,0.132,0.948,2.568,0.788
0.244,0.756,1.322,3.138,0.562
0.133,0.838,6.006,14.175,0.152
0.756,0.128,0.879,2.329,0.81
0.778,0.146,0.888,2.39,0.815
0.133,0.875,5.816,13.612,0.159
0.778,0.167,0.557,1.343,0.877
0.778,0.103,0.558,1.441,0.876
0.711,0.111,0.836,2.293,0.802
0.711,0.158,0.617,1.676,0.843
0.133,0.86,5.832,13.645,0.158
0.778,0.125,1.003,2.659,0.793
0.2,0.812,1.525,3.735,0.51
0.667,0.231,1.136,3.199,0.726
0.6,0.25,1.393,3.611,0.661
0.156,0.806,5.882,13.879,0.163
0.356,0.644,1.282,3.054,0.606
0.133,0.846,6.136,14.602,0.148
0.578,0.188,1.082,2.955,0.709
0.844,0.191,0.666,1.632,0.881
0.689,0.244,0.966,2.609,0.77
0.289,0.667,1.308,3.092,0.58
0.778,0.205,1.222,3.15,0.753
0.133,0.872,5.926,13.907,0.155
0.778,0.103,0.556,1.407,0.877
0.156,0.825,5.782,13.627,0.166
0.756,0.15,1.014,2.824,0.781
0.267,0.692,1.302,3.159,0.572
0.778,0.079,0.525,1.244,0.883
0.911,0.196,0.467,1.129,0.935
0.711,0.238,0.786,2.011,0.814
0.178,0.822,1.785,4.576,0.456
0.133,0.85,5.924,13.927,0.155
0.111,0.839,5.93,14.064,0.146
0.733,0.195,0.932,2.365,0.794
0.711,0.158,0.772,2.113,0.814
0.911,0.128,0.722,1.778,0.894
0.178,0.778,5.874,13.898,0.17
0.133,0.88,5.871,13.805,0.157
0.156,0.8,5.947,13.999,0.162
0.133,0.878,5.734,13.431,0.161
0.2,0.804,1.795,4.595,0.462
0.844,0.208,0.648,1.706,0.883
0.244,0.738,1.518,3.82,0.524
0.133,0.86,5.888,13.869,0.156
0.2,0.757,2.371,6.45,0.373
0.133,0.85,5.889,13.857,0.156
0.044,0.952,6.052,14.181,0.122
0.133,0.885,5.817,13.612,0.159
0.333,0.688,2.903,7.909,0.36
0.667,0.211,1.05,2.759,0.747
0.133,0.824,6.076,14.488,0.149
0.133,0.87,5.813,13.604,0.159
0.822,0.159,0.521,1.271,0.898
0.378,0.605,1.122,2.647,0.643
0.289,0.717,1.517,3.625,0.543
0.133,0.864,5.872,13.742,0.157
0.8,0.2,0.359,0.866,0.912
0.822,0.14,0.669,1.732,0.872
0.6,0.289,1.226,3.356,0.688
0.6,0.25,1.306,3.558,0.673
0.133,0.854,5.919,13.948,0.155
