Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.406,0.705,2.29,6.942,0.435
0.0,1.0,8.167,25.858,0.043
0.219,0.759,2.985,9.114,0.295
0.25,0.724,2.945,8.947,0.31
0.25,0.742,2.861,8.808,0.316
0.219,0.794,3.305,10.169,0.267
0.0,1.0,12.518,40.302,0.019
0.094,0.923,3.995,12.206,0.181
0.281,0.727,2.792,8.445,0.336
0.188,0.812,2.698,8.204,0.314
0.219,0.788,3.031,9.245,0.291
0.188,0.8,3.242,10.003,0.261
0.156,0.844,3.347,10.206,0.244
0.125,0.897,4.535,14.181,0.163
0.156,0.828,2.697,8.196,0.304
0.281,0.735,2.694,8.213,0.345
0.156,0.815,2.902,8.826,0.283
0.094,0.9,3.951,12.126,0.183
0.188,0.8,2.864,8.748,0.296
0.281,0.75,2.687,8.263,0.344
0.062,0.939,3.46,10.517,0.205
0.25,0.724,3.2,9.849,0.286
0.469,0.5,1.482,4.609,0.583
0.281,0.7,2.78,8.459,0.336
0.062,0.92,3.449,10.464,0.206
0.25,0.692,3.061,9.354,0.299
0.344,0.725,3.295,10.245,0.308
0.281,0.735,2.624,8.062,0.351
0.094,0.906,3.822,11.641,0.192
0.406,0.649,2.542,7.956,0.399
0.281,0.667,2.514,7.614,0.366
0.125,0.871,3.307,10.356,0.233
0.25,0.733,2.375,7.286,0.37
0.156,0.808,3.275,9.966,0.25
0.0,1.0,8.058,25.722,0.044
0.438,0.65,2.933,8.989,0.372
0.156,0.889,3.004,9.368,0.269
0.094,0.9,2.966,8.997,0.256
0.0,1.0,9.071,28.871,0.035
0.125,0.915,4.422,13.554,0.17
0.375,0.667,2.503,7.567,0.399
0.156,0.904,4.146,12.873,0.192
0.281,0.735,2.991,9.136,0.315
0.094,0.889,3.694,11.336,0.198
0.094,0.885,3.261,10.233,0.226
0.344,0.621,2.418,7.319,0.399
0.281,0.679,3.136,9.64,0.302
0.406,0.69,2.291,6.938,0.435
0.031,0.964,3.864,11.777,0.168
0.219,0.811,2.655,8.105,0.328
0.188,0.769,3.405,10.419,0.25
0.25,0.75,2.485,7.518,0.359
0.156,0.808,3.081,9.32,0.267
0.0,1.0,8.348,26.525,0.041
0.125,0.882,2.8,8.54,0.282
0.219,0.781,3.197,9.812,0.276
0.281,0.654,2.764,8.368,0.339
0.281,0.735,2.575,7.842,0.358
0.094,0.919,3.82,11.582,0.192
0.312,0.655,1.911,5.962,0.455
0.062,0.895,3.862,11.825,0.178
0.125,0.857,2.883,8.887,0.272
0.094,0.885,3.188,9.987,0.232
0.0,1.0,7.543,24.094,0.05
0.125,0.846,3.958,12.258,0.192
0.219,0.816,3.941,12.093,0.225
0.281,0.735,3.555,11.146,0.267
0.094,0.897,3.171,9.932,0.233
0.156,0.821,2.73,8.344,0.299
0.375,0.7,2.871,8.863,0.356
0.031,0.973,3.967,12.055,0.163
0.219,0.759,2.807,8.505,0.314
0.031,0.973,3.82,11.669,0.171
0.156,0.792,2.741,8.423,0.297
0.094,0.909,3.739,11.407,0.196
0.344,0.718,2.965,9.074,0.338
0.281,0.719,3.065,9.407,0.308
0.062,0.943,4.177,12.621,0.163
0.281,0.735,2.288,6.943,0.394
0.0,1.0,8.213,26.033,0.043
0.25,0.68,3.278,10.104,0.279
0.188,0.769,4.16,12.892,0.202
0.156,0.848,3.374,10.314,0.242
0.156,0.815,3.234,9.812,0.254
0.312,0.655,2.539,7.689,0.374
0.188,0.76,3.001,9.105,0.284
0.125,0.789,2.951,9.037,0.267
0.344,0.645,2.382,7.288,0.401
0.125,0.852,3.471,10.542,0.225
0.219,0.816,3.089,9.356,0.287
0.156,0.833,3.3,10.1,0.247
0.25,0.778,2.754,8.421,0.328
0.375,0.586,2.471,7.52,0.402
0.188,0.806,3.554,10.847,0.24
0.062,0.935,3.13,9.719,0.228
0.25,0.704,2.53,7.728,0.353
0.312,0.643,1.889,5.783,0.461
0.062,0.947,3.299,10.005,0.218
0.062,0.947,3.341,10.353,0.211
0.094,0.893,3.951,12.029,0.184
