Fnat,Fnonnat,iRMS,LRMS,DockQ_score
0.143,0.914,6.964,14.266,0.15
0.095,0.938,4.059,9.947,0.212
0.0,1.0,8.119,18.128,0.071
0.143,0.914,6.908,13.92,0.153
0.19,0.902,7.385,14.845,0.159
0.143,0.917,10.311,24.607,0.09
0.048,0.973,5.757,13.632,0.13
0.143,0.909,7.262,14.718,0.145
0.238,0.881,7.426,14.941,0.174
0.095,0.944,4.995,11.831,0.173
0.143,0.917,6.884,13.845,0.154
0.0,1.0,7.533,17.316,0.077
0.143,0.875,3.695,8.149,0.268
0.143,0.903,4.22,10.341,0.219
0.048,0.967,4.502,11.509,0.167
0.238,0.848,6.847,14.325,0.181
0.048,0.969,4.586,11.471,0.166
0.0,1.0,7.388,16.792,0.081
0.0,1.0,10.434,25.743,0.04
0.048,0.962,9.364,22.386,0.066
0.0,1.0,6.973,16.529,0.084
0.0,1.0,8.192,18.321,0.07
0.095,0.941,4.125,10.426,0.204
0.048,0.963,7.517,17.101,0.095
0.095,0.944,7.121,14.405,0.132
0.143,0.923,7.577,15.279,0.139
0.095,0.92,9.304,22.507,0.082
0.286,0.824,2.832,5.805,0.396
0.095,0.944,4.016,9.811,0.215
0.286,0.86,4.19,9.783,0.276
0.238,0.8,2.25,5.109,0.427
0.095,0.939,6.752,13.978,0.137
0.048,0.966,6.946,14.243,0.118
0.095,0.923,9.048,21.284,0.087
0.095,0.953,5.136,12.565,0.163
0.095,0.939,6.966,13.967,0.137
0.238,0.868,5.344,12.941,0.204
0.0,1.0,7.366,19.165,0.068
0.19,0.879,7.283,14.637,0.161
0.048,0.973,7.998,18.08,0.088
0.143,0.93,6.953,14.266,0.15
0.0,1.0,5.922,12.266,0.128
0.095,0.941,7.122,17.378,0.11
0.381,0.733,2.565,5.266,0.453
0.095,0.938,8.206,19.65,0.095
0.143,0.9,6.901,14.025,0.152
0.048,0.972,6.534,13.559,0.127
0.19,0.871,3.604,8.655,0.276
0.0,1.0,7.94,19.213,0.066
0.0,1.0,6.209,15.111,0.099
0.0,1.0,6.908,15.703,0.091
0.048,0.958,6.069,14.622,0.119
0.143,0.9,4.141,10.456,0.219
0.143,0.927,7.249,14.862,0.143
0.048,0.962,5.391,12.735,0.143
0.238,0.839,3.037,7.358,0.335
0.381,0.692,2.964,7.092,0.391
0.143,0.893,6.901,14.082,0.152
0.095,0.941,7.46,15.135,0.125
0.048,0.967,8.174,19.649,0.079
0.19,0.913,6.856,13.805,0.17
0.048,0.966,8.911,19.883,0.077
0.0,1.0,7.838,18.02,0.072
0.0,1.0,8.055,18.464,0.069
0.095,0.929,4.789,11.55,0.179
0.19,0.833,3.034,6.921,0.329
0.0,1.0,7.079,15.623,0.09
0.0,1.0,8.262,19.856,0.062
0.095,0.935,4.298,9.643,0.214
0.0,1.0,10.199,25.671,0.04
0.238,0.808,4.074,9.77,0.263
0.143,0.917,4.365,10.354,0.217
0.095,0.943,6.193,14.948,0.132
0.143,0.914,8.99,20.451,0.106
0.048,0.963,7.754,18.631,0.085
0.143,0.906,7.071,14.193,0.15
0.143,0.935,7.222,14.516,0.147
0.19,0.871,2.177,4.969,0.419
0.048,0.969,8.075,18.023,0.088
0.095,0.944,6.64,13.6,0.142
0.0,1.0,7.809,17.906,0.073
0.0,1.0,7.042,15.285,0.093
0.286,0.75,2.063,4.352,0.475
0.143,0.921,6.982,14.429,0.148
0.143,0.9,7.294,14.654,0.145
0.095,0.951,7.19,14.466,0.131
0.333,0.8,2.873,6.297,0.398
0.143,0.897,4.094,9.853,0.229
0.143,0.893,8.841,21.26,0.103
0.333,0.75,2.54,5.248,0.439
0.048,0.957,5.436,13.309,0.136
0.048,0.967,4.991,12.254,0.152
0.0,1.0,8.491,19.153,0.065
0.048,0.971,6.881,14.373,0.117
0.0,1.0,9.803,23.444,0.046
0.095,0.933,6.738,13.637,0.141
0.143,0.893,3.917,9.361,0.241
0.19,0.846,7.404,15.062,0.157
0.095,0.939,7.221,14.68,0.129
0.143,0.903,7.358,15.709,0.136
